time,seconds_elapsed,z,y,x
1712260264996475600,0.1134755859375,0.03231620788574219,-0.16988220810890198,-1.2265424728393555
1712260265015244300,0.132244384765625,0.10272598266601562,-0.6319850087165833,-1.9655252695083618
1712260265034013000,0.151012939453125,-0.5213193893432617,-0.9127615690231323,2.594899892807007
1712260265052781800,0.16978173828125,-0.36679744720458984,1.0412585735321045,3.991135835647583
1712260265071550500,0.188550537109375,0.20942211151123047,1.0746644735336304,1.1857436895370483
1712260265090319000,0.207319091796875,-0.505558967590332,1.4064180850982666,0.36373600363731384
1712260265109088000,0.226087890625,-0.009883880615234375,0.4121339023113251,-1.0826672315597534
1712260265127856600,0.244856689453125,0.5469045639038086,0.741157591342926,-1.053385853767395
1712260265146625300,0.263625244140625,0.13486957550048828,-0.5980452299118042,-2.064393997192383
1712260265165394200,0.282394287109375,0.6036272048950195,-0.38038182258605957,0.4725797474384308
1712260265184162800,0.301162841796875,-0.34620094299316406,-1.1954585313796997,-0.03989225625991821
1712260265202931500,0.319931396484375,3.8556556701660156,-1.3896721601486206,1.0687304735183716
1712260265221700400,0.338700439453125,1.3094682693481445,-1.7057116031646729,1.2631267309188843
1712260265240469000,0.357468994140625,1.2126474380493164,-1.8721411228179932,0.4155424237251282
1712260265259238000,0.37623779296875,1.3075218200683594,-0.49399298429489136,0.5719701051712036
1712260265278006500,0.395006591796875,1.9828453063964844,0.29340559244155884,0.6525816917419434
1712260265296775200,0.413775146484375,2.3299684524536133,0.6168584227561951,3.0114619731903076
1712260265315543800,0.432543701171875,1.221414566040039,0.9596426486968994,5.4545769691467285
1712260265334312700,0.451312744140625,1.121760368347168,0.6302468776702881,7.691570281982422
1712260265353081300,0.470081298828125,-0.25267505645751953,-0.32263097167015076,6.9040117263793945
1712260265371850200,0.488850341796875,-1.5445938110351562,-0.056207895278930664,5.502928256988525
1712260265390619000,0.507618896484375,-3.8390302658081055,-0.2845662236213684,4.348761558532715
1712260265409387500,0.526387451171875,-3.919076919555664,-0.893359899520874,4.457927703857422
1712260265428156400,0.545156494140625,-4.475246429443359,-1.9646062850952148,3.1637120246887207
1712260265446925000,0.563925048828125,-3.998471260070801,0.026009023189544678,2.940229892730713
1712260265465693700,0.582693603515625,-3.7326903343200684,0.37667202949523926,1.5293521881103516
1712260265484462600,0.601462646484375,-2.7835068702697754,-0.23184654116630554,-0.6911205053329468
1712260265503231200,0.620231201171875,-2.693408966064453,-0.4281465709209442,-3.158315658569336
1712260265522000100,0.639000244140625,-2.4809927940368652,-0.9926535487174988,-5.220717430114746
1712260265540768800,0.657768798828125,-1.266524314880371,-1.4648635387420654,-5.23027229309082
1712260265559537400,0.676537353515625,-0.31763362884521484,-0.8582700490951538,-4.368508815765381
1712260265578306300,0.695306396484375,0.23357582092285156,-0.338081955909729,-4.3665361404418945
1712260265597075000,0.714074951171875,0.16710758209228516,-0.6390295028686523,-6.206633567810059
1712260265615843600,0.732843505859375,-0.2575368881225586,-0.7093384861946106,-8.5429105758667
1712260265634612500,0.751612548828125,-0.3659658432006836,-0.16916728019714355,-9.880331993103027
1712260265653381000,0.770381103515625,-0.3491220474243164,0.2875627279281616,-8.476496696472168
1712260265672150000,0.78914990234375,-1.1887869834899902,0.199454665184021,-6.665765285491943
1712260265690918700,0.807918701171875,1.011566162109375,0.6065419912338257,-3.3536272048950195
1712260265709687300,0.826687255859375,-3.1235733032226562,1.950303316116333,-1.6889636516571045
1712260265728456200,0.845456298828125,-1.2386350631713867,-1.0841455459594727,-3.530254364013672
1712260265747224800,0.864224853515625,1.4519538879394531,-0.5530809164047241,-1.5081524848937988
1712260265765993700,0.88299365234375,5.088876724243164,-1.805952548980713,-1.5186107158660889
1712260265784762400,0.901762451171875,9.704901695251465,1.0998256206512451,1.7008732557296753
1712260265803531000,0.920531005859375,2.2997665405273438,2.1521403789520264,-1.7225886583328247
1712260265822300000,0.9392998046875,-3.3518199920654297,-2.372079372406006,1.1063296794891357
1712260265841068500,0.958068603515625,-1.4122810363769531,0.016207130625844002,0.7673293948173523
1712260265859837200,0.976837158203125,1.155970573425293,-0.9680763483047485,-2.001495838165283
1712260265878606000,0.995606201171875,2.9921045303344727,0.50515216588974,1.663716197013855
1712260265897374700,1.014374755859375,0.4230842590332031,0.03781546652317047,-2.0819804668426514
1712260265916143600,1.0331435546875,2.1056346893310547,0.555067241191864,-1.5885584354400635
1712260265934912300,1.051912353515625,5.029082298278809,0.8550335168838501,-0.17271307110786438
1712260265953681000,1.070680908203125,6.6064910888671875,-0.1077587902545929,-2.624091863632202
1712260265972449800,1.08944970703125,5.687509536743164,0.4992561340332031,-3.6887056827545166
1712260265991218400,1.108218505859375,4.298090934753418,0.2621993124485016,-6.095905303955078
1712260266009987300,1.1269873046875,4.068881034851074,0.49921900033950806,-5.641688346862793
1712260266028756000,1.145755859375,1.3920049667358398,-0.5101842880249023,-5.489987373352051
1712260266047524600,1.164524658203125,-1.5520553588867188,-0.6832521557807922,-5.458388328552246
1712260266066293500,1.18329345703125,-3.900920867919922,-2.0827510356903076,-6.905595302581787
1712260266085062100,1.202062255859375,-5.035093784332275,-1.8527677059173584,-6.267913818359375
1712260266103831000,1.2208310546875,-6.7982916831970215,-1.3675956726074219,-4.92424201965332
1712260266122599700,1.239599609375,-6.529597282409668,-0.9549593925476074,-2.107954978942871
1712260266141368600,1.25836865234375,-1.5881757736206055,-0.7281256914138794,2.811126947402954
1712260266160137200,1.27713720703125,-5.173180103302002,-3.391345739364624,-0.3988274335861206
